data,id_tipo_trans,importo,id_conto
2021-07-24,1,99.251106,70
2021-12-27,2,123.90632,167
2021-11-02,1,55.096375,52
2021-06-13,0,125.47537,133
2020-07-10,0,24.073988,82
2020-11-03,2,95.374954,72
2022-05-25,1,55.291599,102
2022-01-18,0,78.409027,148
2019-06-11,0,45.023392,89
2022-03-28,1,40.377117,98
2020-04-18,2,36.021564,143
2020-02-19,2,206.90002,0
2022-01-02,2,10.155294,210
2019-09-18,2,12.895294,32
2020-04-13,2,8.5037165,180
2021-06-19,0,25.448502,195
2020-12-20,1,42.76495,211
2019-06-17,2,71.208725,118
2021-09-20,0,114.87978,47
2019-12-07,2,138.26158,125
2020-01-01,2,9.4056044,20
2020-03-24,0,4.9622622,219
2019-06-20,2,83.021667,172
2021-04-05,1,73.04467,231
2022-04-12,2,30.250778,14
2022-01-27,0,43.06517,100
2022-06-05,1,37.026394,165
2020-10-29,0,54.57613,159
2019-12-21,2,130.30684,135
2021-08-11,1,69.212288,89
2020-10-18,0,50.026699,194
2020-10-31,2,261.20483,155
2020-12-07,0,51.445164,72
2020-12-29,2,52.289764,29
2019-09-13,1,22.874281,138
2021-11-27,2,155.92073,129
2019-08-17,1,116.78789,75
2020-10-17,0,12.27693,64
2021-06-02,1,64.299026,39
2019-10-02,0,16.769848,219
2021-07-31,2,176.38751,79
2022-01-25,2,8.5112619,14
2020-05-06,1,139.75655,232
2019-10-02,2,17.635611,94
2020-04-23,0,56.317253,9
2020-04-18,2,38.97961,0
2021-12-02,2,87.268616,170
2020-03-05,0,185.25313,119
2020-08-17,1,632.94806,189
2020-09-20,2,231.15039,139
2021-01-04,2,223.92142,148
2020-04-24,2,320.34543,166
2022-01-22,2,118.55042,31
2021-01-02,2,37.86869,143
2021-03-13,1,167.29712,0
2022-01-22,1,35.088871,232
2021-11-17,0,10.032153,162
2019-12-03,1,192.86063,48
2022-02-27,0,4.0595083,151
2021-12-10,1,299.74353,199
2020-06-19,0,38.21796,190
2019-12-30,0,19.379225,190
2020-01-19,2,71.364555,234
2021-05-27,0,103.12215,37
2020-08-27,2,20.79044,88
2021-12-07,0,104.33907,156
2021-10-05,0,3.3047886,208
2020-04-11,2,18.63776,178
2022-01-30,1,128.55379,74
2020-12-19,1,196.44281,110
2022-05-30,1,143.22751,213
2021-01-15,2,43.483543,77
2020-08-09,2,128.26561,92
2022-03-12,1,20.548946,38
2020-07-29,2,17.876513,228
2021-11-07,2,118.77873,6
2021-10-15,1,70.752518,200
2022-05-13,1,68.024239,166
2019-10-02,1,101.7634,123
2020-04-23,1,37.338402,231
2021-05-21,1,66.137802,36
2020-03-05,1,597.61615,29
2022-01-04,2,168.03789,187
2021-11-06,2,40.606361,124
2021-09-29,0,28.756676,140
2022-05-28,2,44.178844,79
2021-11-04,0,90.032623,137
2021-08-16,1,75.988258,164
2020-09-23,0,23.801741,153
2020-04-10,1,514.3266,13
2021-09-15,0,359.55048,177
2021-11-19,2,124.33315,70
2021-02-01,1,28.373043,114
2020-02-22,1,77.159889,101
2020-09-17,2,30.265564,158
2020-10-25,0,49.387211,177
2021-10-05,2,69.016701,19
2019-06-27,2,74.470146,28
2021-10-06,1,48.868454,204
2022-02-04,1,67.635216,123
2019-08-08,0,14.653,40
2019-09-22,2,4.9203053,96
2021-08-07,1,158.6174,97
2019-09-13,1,24.683748,204
2022-02-24,0,24.831074,55
2020-11-17,0,39.530933,37
2020-06-19,0,395.83127,16
2020-11-22,2,45.023136,210
2022-03-07,0,29.902998,29
2021-04-03,2,189.97672,151
2020-04-23,2,120.72403,180
2021-11-11,2,143.39493,148
2020-06-10,1,5.1497202,87
2019-09-06,0,31.151997,1
2021-02-22,2,47.082577,171
2020-04-17,1,876.52222,24
2022-01-24,2,106.52786,157
2021-11-24,0,150.74046,162
2022-01-04,0,53.694077,109
2021-08-01,2,29.790394,233
2022-04-25,0,191.21762,114
2020-11-02,1,6.513258,198
2020-01-05,1,11.371766,98
2020-04-26,0,185.589,203
2021-10-12,2,28.73513,96
2021-12-22,2,6.246376,131
2021-08-24,2,38.75906,114
2021-11-11,1,12.402631,81
2022-05-23,0,33.799866,200
2020-10-03,1,153.76396,44
2022-04-18,0,42.0853,218
2021-10-31,0,59.263927,58
2022-04-09,1,92.963554,202
2019-11-12,1,51.662174,80
2021-04-29,0,101.16287,90
2020-09-21,2,41.486252,47
2020-03-03,0,380.67184,15
2019-10-27,1,20.257395,130
2019-11-11,0,51.240898,154
2022-03-16,0,25.60112,186
2020-07-29,0,50.128838,22
2021-02-25,1,74.691864,76
2020-05-31,2,45.337505,144
2021-05-13,2,52.626915,149
2022-03-05,2,14.855385,147
2020-04-19,1,70.958542,133
2021-05-20,1,9.7085085,177
2021-08-25,2,64.438225,19
2019-08-20,0,18.542574,35
2021-08-03,0,19.975351,183
2021-10-09,1,5.286828,19
2021-05-14,1,111.03124,6
2020-03-24,0,88.174423,83
2021-06-21,1,100.75433,30
2019-10-25,1,54.166996,113
2020-06-13,0,27.863094,235
2020-11-05,2,65.9739,92
2020-11-08,0,72.08551,127
2021-07-15,2,78.707718,135
2019-10-21,2,13.368032,9
2020-01-17,2,68.888107,221
2021-11-17,0,117.12035,61
2020-03-25,1,81.015373,94
2019-08-29,0,347.22382,122
2021-07-18,0,53.95192,122
2021-05-26,1,69.291061,145
2019-10-01,0,29.248014,135
2021-07-26,1,59.370579,51
2020-04-07,1,54.861252,177
2020-07-05,2,82.843414,64
2021-10-31,1,11.016953,86
2021-06-03,2,33.504078,29
2020-05-06,2,69.419426,55
2021-04-06,1,31.508636,227
2022-03-16,1,21.728155,116
2020-12-01,1,226.08707,177
2019-11-17,1,250.13559,181
2020-10-08,1,132.73752,157
2021-12-11,0,27.232038,12
2021-01-18,1,27.794065,88
2022-02-24,2,33.719471,228
2020-08-11,0,182.60083,174
2020-10-05,1,31.605797,48
2019-10-08,1,41.189484,174
2019-11-06,2,698.14899,201
2019-09-11,2,123.71753,222
2020-08-02,0,65.166039,144
2021-10-20,0,16.453648,122
2020-07-06,1,48.61248,120
2022-04-11,0,293.73917,137
2020-11-17,0,226.96852,92
2020-02-22,1,20.644905,222
2019-07-17,0,26.885607,20
2021-11-30,2,87.873032,96
2020-12-13,1,4.6895137,15
2021-08-06,1,9.1434774,166
2021-04-09,1,201.03519,108
2019-12-06,0,71.699501,12
2019-12-22,1,37.385639,114
2019-10-24,2,159.42987,79
2020-07-12,0,40.220165,139
2022-04-19,2,61.482044,75
2022-02-11,0,161.5706,157
2020-05-11,2,58.285713,147
2019-10-04,1,228.65082,103
2019-08-14,1,53.367558,90
2021-05-26,0,166.97203,10
2021-05-06,1,50.8372,60
2019-07-01,0,23.837238,234
2020-07-10,1,44.036942,225
2019-08-27,0,142.46637,231
2021-06-10,0,70.903603,220
2020-02-01,2,23.642525,192
2021-07-20,1,70.760818,77
2021-09-24,2,33.672977,202
2019-10-14,1,5.6956911,51
2021-07-19,1,117.86788,23
2019-06-19,1,12.96243,227
2021-10-12,2,13.773868,213
2020-01-02,2,45.572624,106
2019-07-13,2,3.8815334,122
2021-06-19,1,32.147552,128
2020-11-28,0,49.823982,136
2020-05-06,1,285.26529,38
2019-08-28,1,72.941887,123
2021-05-25,0,121.51904,95
2022-03-14,1,28.235922,155
2020-06-23,2,71.617874,224
2019-07-01,2,64.847984,93
2021-10-16,2,7.1183691,173
2021-05-07,2,141.94507,115
2019-09-01,0,126.48706,13
2020-06-16,2,24.651213,215
2022-01-14,1,39.553101,153
2020-08-21,1,24.320904,133
2020-03-16,2,6.9769688,136
2020-09-05,0,56.975769,18
2019-09-26,1,21.067068,201
2020-10-15,0,23.124699,38
2020-06-15,0,36.09095,47
2020-09-19,2,89.739494,61
2021-01-02,2,13.814477,59
2020-04-02,1,60.763798,162
2022-03-07,0,184.00519,171
2021-07-15,0,52.428455,20
2020-01-10,2,226.1431,35
2021-04-23,0,58.236435,42
2021-12-28,1,70.899269,30
2022-03-02,2,142.25967,227
2022-05-11,0,159.50623,213
2022-04-10,0,20.407398,111
2021-02-06,2,50.625084,188
2020-03-23,2,63.630905,37
2021-02-03,2,27.268127,51
2020-03-13,0,48.774235,23
2021-03-09,2,34.550694,53
2021-04-14,1,183.38023,224
2022-03-15,0,15.577201,161
2020-03-09,0,67.701912,182
2020-09-02,2,10.26161,192
2020-09-05,0,38.719234,116
2019-08-22,1,48.077438,57
2019-11-24,1,69.166397,148
2020-12-29,0,37.57629,211
2019-08-26,2,94.563469,207
2021-08-26,2,56.489986,209
2021-01-29,1,531.63812,186
2020-09-07,0,35.275391,117
2022-03-01,0,202.65559,89
2021-07-15,1,29.95752,79
2021-12-02,1,100.42334,196
2021-05-08,1,135.81052,136
2022-04-20,0,124.75687,53
2021-08-02,1,73.475937,215
2021-10-31,1,53.208157,130
2020-05-03,2,19.552103,165
2020-05-06,1,9.9398079,46
2021-02-10,0,83.647545,89
2020-05-13,0,22.159452,172
2020-05-21,0,19.484766,50
2021-06-29,1,81.423546,165
2019-11-01,0,37.11393,191
2020-04-28,0,210.44829,214
2019-08-15,1,94.569199,214
2020-10-01,1,190.18092,181
2020-09-04,2,125.42412,155
2019-11-12,2,24.510187,131
2021-03-22,0,95.846603,199
2021-03-14,0,57.030407,138
2019-08-03,1,32.42812,81
2021-07-18,0,7.2762775,229
2020-04-08,2,2.1508255,6
2020-12-02,1,13.1608,39
2022-01-19,2,55.974377,53
2021-05-02,0,35.527931,128
2019-11-21,2,54.556156,131
2021-04-29,0,133.81015,115
2021-09-25,0,297.4975,143
2021-10-07,2,57.28175,126
2021-10-02,1,61.64336,236
2020-09-10,1,36.58559,80
2020-04-15,1,27.127157,207
2021-06-30,1,42.956944,128
2021-02-19,1,28.365955,32
2019-06-13,2,66.546265,0
2019-12-28,1,28.442747,139
2019-07-23,1,89.742844,187
2021-02-27,2,69.737648,216
2021-01-28,2,23.164049,27
2019-06-17,1,73.433411,49
2019-12-13,0,101.88122,179
2021-06-05,1,315.18005,17
2020-07-08,1,22.326048,222
2021-05-09,2,111.71951,83
2021-01-22,2,28.044003,172
2020-10-11,0,50.384029,219
2021-07-30,0,48.645359,117
2020-07-25,2,87.589104,76
2021-11-17,0,61.161846,202
2021-11-26,0,312.69299,201
2022-03-08,1,58.169449,137
2021-10-03,2,32.728085,237
2019-06-19,0,102.84242,124
2020-12-01,1,170.24356,228
2020-11-29,1,105.78609,119
2020-06-20,2,78.550148,123
2021-05-04,2,33.654163,153
2019-11-13,2,254.77141,156
2022-05-06,0,365.6506,211
2021-02-28,0,23.882647,195
2021-06-29,2,38.561909,95
2020-05-14,1,18.815695,86
2020-08-19,1,215.06783,237
2019-10-28,2,73.315125,93
2021-03-23,0,50.932117,224
2022-02-22,2,25.61838,96
2020-09-04,2,33.407932,38
2022-01-18,0,35.469894,29
2020-04-14,1,18.771646,50
2021-04-25,1,39.637535,111
2021-08-05,1,94.510887,158
2020-06-21,2,54.097446,105
2021-10-27,2,41.93718,14
2019-11-23,1,114.65566,103
2019-08-24,2,95.480965,37
2021-07-18,1,737.64911,132
2020-09-15,1,87.9123,105
2022-04-28,2,6.6638808,59
2020-09-22,1,334.2738,20
2021-10-25,0,437.85809,151
2019-06-24,1,127.0145,16
2019-07-24,0,349.22751,52
2022-01-27,0,12.828608,22
2021-07-01,1,90.194748,6
2019-09-04,1,23.165783,24
2020-08-30,2,9.5774765,27
2019-08-01,0,11.457694,87
2020-05-27,2,37.911888,42
2022-06-06,1,54.007893,134
2022-02-11,0,82.12075,157
2021-02-07,1,36.606228,133
2021-05-04,2,117.47274,208
2021-07-26,2,163.11473,109
2021-02-27,2,9.2533531,71
2020-05-29,1,29.00074,0
2022-01-04,1,87.319305,186
2021-02-16,2,126.47469,74
2019-09-14,0,26.037178,44
2020-02-27,0,23.874336,126
2020-07-01,1,46.760994,71
2020-05-27,2,36.975342,173
2020-04-10,0,27.105122,163
2022-05-15,1,183.34062,1
2019-10-31,0,3.7682154,136
2022-01-27,0,67.036797,27
2021-08-11,1,73.710983,107
2021-11-21,0,35.59634,29
2022-03-14,1,151.19199,229
2020-03-21,0,34.051556,38
2022-04-21,0,33.701424,15
2021-03-13,1,81.456856,43
2020-07-21,2,20.550739,43
2021-11-02,2,14.666147,59
2022-01-06,2,19.555849,12
2021-05-17,1,116.17287,12
2019-08-06,1,31.50107,170
2020-01-03,0,47.174908,20
2021-08-12,0,14.955791,214
2019-09-06,2,42.003529,167
2019-06-21,1,32.408504,224
2019-06-24,0,26.101566,176
2019-10-04,2,31.570271,36
2019-06-23,1,241.97359,39
2019-08-16,1,93.2612,195
2020-11-18,2,64.813438,54
2020-07-30,0,123.739,130
2019-12-02,2,429.21011,138
2022-01-12,0,513.95544,149
2021-06-01,0,91.529007,212
2021-01-15,1,65.830635,215
2019-12-23,1,75.724472,37
2019-11-27,1,16.91555,156
2019-08-16,1,111.92182,158
2020-03-26,2,7.2185359,35
2020-01-01,1,10.318626,20
2020-06-18,1,59.102859,102
2022-04-08,0,189.44853,239
2020-08-31,1,61.627632,179
2019-10-02,1,93.773003,80
2020-12-14,2,31.953804,216
2021-09-09,1,38.905865,31
2021-11-20,1,152.20004,0
2021-02-05,2,80.14386,16
2021-12-22,1,106.6404,22
2020-12-16,1,65.231941,43
2019-11-29,2,19.181231,222
2021-12-22,2,39.167397,82
2021-12-31,1,18.123768,114
2021-08-28,1,78.262077,126
2021-12-05,2,54.59063,30
2022-02-22,2,43.143158,121
2021-11-11,2,214.52643,65
2021-05-13,0,56.752281,38
2020-07-03,1,54.878147,38
2021-04-28,2,10.583549,83
2019-12-31,0,30.846872,106
2021-01-19,1,37.277699,53
2022-02-18,1,63.892555,155
2019-11-22,2,160.2912,187
2020-08-17,0,26.689838,14
2020-12-29,2,96.334541,210
2020-04-09,0,133.72644,237
2020-01-03,0,18.615852,46
2021-12-23,2,122.91469,113
2019-10-25,1,18.49206,53
2020-11-28,1,32.638035,125
2020-04-01,1,64.09948,177
2021-04-26,0,42.514164,209
2021-03-30,1,55.803997,17
2021-06-03,0,52.35693,149
2021-03-14,1,27.04707,197
2019-06-25,2,240.78073,17
2020-08-12,2,44.604164,131
2020-03-22,0,35.069054,35
2022-01-23,0,170.30376,183
2020-07-28,1,21.447172,142
2019-09-05,1,18.388668,115
2019-12-02,0,14.915249,44
2021-04-16,1,80.433182,36
2022-02-07,0,64.556122,4
2019-07-06,1,125.65765,66
2020-01-28,1,6.7070789,120
2020-10-20,0,47.723648,107
2021-06-19,2,75.1819,43
2021-07-30,2,94.613647,70
2021-07-18,1,190.87442,34
2022-05-26,0,8.1225786,221
2021-11-13,1,60.381931,31
2022-02-15,1,81.725739,66
2022-04-24,2,66.917984,213
2019-08-27,2,7.802649,105
2021-05-07,1,90.445854,98
2021-02-28,2,79.406242,169
2022-05-20,1,33.304565,36
2020-01-15,2,51.261105,161
2021-09-22,1,57.548538,57
2022-04-04,2,71.168625,193
2020-09-17,0,93.659775,50
2021-08-04,1,98.595718,24
2020-05-29,1,52.210026,59
2022-01-19,2,328.98462,100
2020-01-20,1,192.48987,0
2020-12-09,0,99.843933,195
2020-04-29,2,31.888842,98
2021-01-31,0,16.132446,64
2019-12-11,2,46.539227,134
2021-11-07,2,37.822418,68
2021-03-24,2,61.040688,153
2022-05-12,2,26.549738,30
2020-10-10,0,153.65457,23
2020-06-29,1,15.507734,237
2020-12-16,0,10.720262,81
2021-05-03,1,92.662903,94
2021-12-24,0,238.65871,163
2022-04-24,2,22.395296,58
2020-12-18,2,14.821824,202
2020-07-23,0,74.921036,39
2020-02-26,1,14.091561,126
2019-07-18,2,397.94113,222
2020-05-22,2,73.068558,231
2020-08-19,2,100.53378,150
2019-12-06,2,270.77316,20
2019-11-20,0,33.825203,182
2022-02-02,2,53.766758,156
2021-12-30,0,15.652292,173
2021-02-11,1,63.789734,187
2020-11-21,1,58.425598,62
2019-12-02,0,18.552641,229
2021-01-14,0,149.80089,176
2020-05-21,0,126.42446,229
2021-05-06,1,104.41298,67
2019-08-08,0,344.84552,115
2021-01-05,2,11.791108,121
2021-06-13,2,77.37429,234
2021-02-14,2,102.95329,15
2020-07-16,0,173.90862,84
2020-09-08,0,56.720291,7
2022-02-16,1,39.651875,113
2020-06-15,0,23.14761,218
2022-02-26,0,47.772442,206
2020-03-13,2,51.405777,233
2019-10-23,2,120.37496,152
2022-01-29,0,35.217499,72
2020-08-31,2,17.369564,118
2020-01-22,2,47.735069,181
2020-07-08,0,41.312889,16
2021-12-08,1,22.858084,186
2021-07-27,2,133.57516,127
2022-02-15,1,69.771645,200
2022-04-23,2,12.755713,188
2020-06-17,2,3.5638025,204
2022-05-21,2,69.627357,35
2019-10-21,2,9.759409,165
2022-05-03,1,46.867641,73
2021-06-14,0,90.998009,155
2021-02-21,2,79.729927,193
2021-09-04,2,426.47687,60
2020-08-24,2,241.40997,141
2020-03-27,2,17.754631,30
2020-07-31,0,8.1240749,157
2021-07-21,1,13.536364,188
2021-07-01,1,132.40059,22
2021-09-04,1,61.985188,118
2021-06-28,0,66.867126,190
2021-03-12,1,30.948431,63
2020-05-26,1,35.849873,172
2022-03-09,0,21.329168,64
2019-06-27,0,81.980309,232
2020-12-29,0,129.04907,117
2020-07-02,2,157.19011,24
2020-05-01,1,24.561504,39
2021-11-11,1,64.60836,42
2020-10-18,0,48.527012,176
2021-05-02,2,13.09425,234
2019-07-30,0,84.283356,176
2021-07-01,2,58.248798,238
2021-09-01,0,127.46849,98
2019-10-02,2,40.581806,167
2020-06-12,0,22.011917,18
2021-12-07,1,78.666504,222
2021-11-22,0,16.960144,13
2021-09-23,2,28.897964,117
2020-10-01,2,52.878765,125
2021-07-23,0,49.708988,27
2020-12-07,1,27.166876,179
2021-08-21,1,81.568787,152
2020-01-03,1,99.250816,99
2020-08-08,1,27.550264,23
2021-11-10,2,28.170431,114
2021-12-15,2,26.769951,56
2021-01-21,1,123.68659,215
2021-03-23,1,105.55375,230
2021-05-03,0,30.959005,146
2019-07-14,1,22.334995,165
2021-06-25,0,19.872076,17
2022-05-31,1,95.008308,184
2020-11-23,2,311.02554,172
2020-11-12,1,34.595467,142
2020-07-01,0,35.894131,114
2019-06-19,2,482.16333,123
2022-02-11,2,30.60792,56
2021-08-09,1,7.3413825,56
2020-05-28,0,55.399719,232
2019-11-05,0,84.069374,61
2022-01-31,0,122.0364,199
2020-11-20,2,16.234905,99
2020-09-30,2,68.587379,200
2021-04-22,1,13.181059,134
2019-10-22,0,13.610296,38
2021-11-09,0,37.266727,55
2020-11-03,2,54.573006,137
2019-10-14,2,58.05254,171
2021-05-05,0,26.172974,6
2020-08-18,1,67.589729,159
2019-06-13,1,72.463409,62
2020-08-07,1,30.099134,198
2021-11-09,2,90.050652,147
2020-07-02,1,84.479309,44
2021-11-03,2,20.647259,43
2020-10-08,0,11.709895,55
2022-02-02,0,74.12059,158
2022-04-18,0,44.242283,239
2020-12-01,0,82.531433,126
2020-01-07,2,229.5533,6
2021-10-07,0,73.548691,134
2020-12-27,0,120.2824,144
2019-10-08,1,137.59273,102
2022-01-22,2,68.019623,190
2020-12-06,0,24.668522,179
2020-11-17,2,70.747429,203
2020-10-03,2,26.47673,64
2019-08-24,2,9.7388048,131
2020-01-04,2,2.314599,218
2020-03-11,1,23.40472,13
2020-09-26,0,11.581941,79
2021-03-03,0,7.7470717,30
2022-03-11,2,89.782097,79
2022-06-01,1,69.393608,12
2021-09-13,1,5.9782939,127
2020-07-16,1,88.011398,93
2022-03-13,2,144.5748,42
2020-06-06,2,31.683384,177
2020-11-30,0,29.562754,14
2020-01-06,1,62.942997,131
2021-10-10,0,36.079311,58
2020-12-04,0,85.724968,49
2019-10-05,1,163.09715,138
2020-04-03,2,169.12039,57
2021-08-07,2,33.333572,184
2020-10-03,1,12.240261,208
2021-08-25,0,148.87206,67
2021-06-12,1,21.065348,13
2021-05-21,0,36.364872,135
2021-07-22,1,104.40075,210
2020-06-27,1,17.812765,111
2019-07-13,1,30.561924,231
2020-02-04,1,26.987955,16
2019-07-24,2,26.998655,29
2021-04-06,1,25.870571,70
2021-12-16,0,32.44574,225
2021-12-22,0,198.4519,53
2019-07-20,0,93.107315,94
2021-04-18,1,40.119217,43
2020-04-13,2,27.497181,129
2021-07-05,0,268.36487,136
2022-02-27,2,7.3003592,153
2020-05-06,0,9.6040106,190
2020-08-14,2,172.83391,231
2021-06-02,0,42.222706,227
2021-03-07,2,7.0066791,59
2021-06-14,1,60.946163,133
2021-01-21,2,57.971951,150
2020-07-22,0,21.237238,51
2022-06-05,0,52.347664,133
2020-12-01,1,23.737417,114
2021-11-16,0,59.910458,206
2019-11-02,2,23.313276,100
2021-06-07,1,41.391502,149
2021-07-04,7,-48.291218,69
2020-04-23,3,-54.286598,81
2020-01-25,4,-12.664572,126
2020-09-05,4,-286.95514,10
2021-09-08,7,-17.255346,18
2020-08-21,6,-14.098289,105
2020-06-22,7,-62.490391,66
2022-05-21,3,-76.462425,176
2021-10-23,3,-80.849686,61
2021-12-03,5,-21.424477,102
2022-01-14,5,-35.645641,195
2019-06-24,7,-111.52776,32
2022-04-03,3,-28.675184,112
2021-05-01,7,-33.377659,113
2022-05-27,5,-29.919228,218
2020-08-23,4,-13.405711,57
2020-12-23,5,-44.319729,21
2020-02-21,5,-226.83658,73
2020-09-18,6,-49.479351,220
2021-05-20,4,-40.156834,67
2020-05-08,7,-44.063797,38
2020-04-30,5,-16.037325,213
2022-01-22,5,-30.056154,196
2019-09-03,6,-41.157707,118
2020-05-01,5,-118.15837,48
2020-11-21,4,-53.296089,22
2021-09-02,7,-1.4779578,73
2021-12-19,7,-136.53453,195
2022-05-01,4,-87.249413,66
2019-10-19,4,-25.115658,221
2020-12-25,4,-12.261911,96
2019-11-29,5,-34.6189,96
2019-11-07,4,-2.6956482,191
2021-05-10,3,-16.243464,45
2021-01-02,6,-36.8685,229
2019-07-19,4,-24.410126,0
2021-10-12,7,-27.074818,44
2021-05-04,5,-162.83215,198
2021-11-03,3,-48.905788,138
2019-08-29,6,-162.74577,164
2019-09-22,6,-69.171272,159
2021-03-10,7,-37.461441,202
2022-05-08,6,-6.5867677,56
2020-01-20,4,-11.227678,147
2020-11-14,6,-56.67358,45
2019-09-27,4,-84.404213,39
2019-07-07,6,-107.93069,31
2019-07-01,4,-59.467072,14
2019-07-28,6,-200.33893,188
2020-07-27,7,-127.1918,23
2022-04-25,3,-40.481812,111
2020-05-21,4,-17.491606,113
2020-02-26,3,-6.2300529,151
2021-07-16,7,-215.50035,142
2020-11-28,7,-45.89402,180
2020-01-04,5,-9.0688763,8
2020-03-11,7,-15.261276,112
2021-01-04,4,-423.95807,157
2019-09-29,7,-115.22489,116
2020-12-20,4,-61.498161,136
2022-03-18,6,-288.86075,231
2021-03-31,6,-71.206306,51
2021-11-14,6,-7.6730809,195
2021-01-25,5,-47.305508,148
2022-06-08,5,-116.76797,166
2020-10-17,4,-18.402035,146
2019-09-15,7,-73.863708,25
2022-05-31,4,-57.190186,23
2022-02-02,3,-264.25497,209
2020-12-25,6,-168.31052,19
2021-08-18,6,-68.977768,24
2022-04-02,4,-221.50334,41
2021-09-20,6,-58.416058,134
2020-08-04,6,-144.1265,65
2019-07-12,7,-48.578362,85
2020-06-08,7,-8.9863739,205
2022-05-27,5,-31.664701,172
2019-07-25,7,-96.709145,58
2021-11-18,7,-72.122742,78
2020-03-14,7,-18.375534,162
2019-07-31,5,-100.63254,126
2019-08-25,7,-14.867537,226
2021-08-25,4,-29.245924,40
2021-07-20,7,-136.69832,59
2020-04-21,3,-17.4063,69
2019-09-16,3,-28.996971,146
2020-12-29,5,-37.03223,196
2020-06-23,7,-64.502762,66
2020-11-20,5,-38.190254,228
2019-10-05,4,-9.1065264,9
2019-09-02,7,-21.345284,87
2020-05-11,3,-75.406204,41
2020-02-06,6,-122.25384,125
2021-08-18,6,-79.172089,31
2021-09-27,5,-6.2922573,238
2020-11-04,5,-10.20225,38
2020-06-23,3,-91.727684,208
2021-01-14,5,-12.948707,44
2019-12-25,6,-122.49661,43
2022-04-22,4,-26.170156,226
2019-11-27,6,-64.114662,198
2019-10-23,5,-14.021344,192
2022-05-10,6,-49.805965,102
2021-09-22,6,-14.055301,135
2021-09-20,5,-23.863863,62
2020-04-02,6,-48.692543,13
2021-06-09,3,-36.780506,233
2021-12-30,6,-68.398125,9
2020-02-05,7,-46.214092,26
2021-10-29,6,-111.73605,238
2021-08-16,3,-64.557678,60
2020-04-01,3,-7.1736641,17
2019-11-01,3,-18.843342,93
2021-01-15,5,-159.41467,32
2022-05-23,7,-91.963333,50
2022-01-22,5,-124.18758,23
2021-02-02,5,-16.539776,108
2020-03-22,6,-118.07491,149
2020-08-21,7,-37.613365,153
2020-05-29,7,-91.6884,163
2020-11-28,7,-38.305035,96
2019-11-18,7,-71.072548,57
2021-01-03,5,-48.819996,114
2022-01-31,3,-93.466949,133
2021-03-19,3,-22.686464,62
2022-04-25,5,-6.589952,77
2020-09-15,4,-15.72565,64
2020-12-02,5,-56.541763,153
2020-12-18,6,-53.896507,161
2021-02-11,4,-73.410828,198
2022-02-20,7,-92.068169,80
2019-11-20,7,-208.64384,174
2021-03-22,3,-232.99657,1
2020-10-08,6,-51.091377,11
2020-10-08,4,-26.406229,236
2020-12-04,4,-48.393471,51
2021-11-09,7,-31.079088,145
2022-03-03,4,-47.119663,191
2021-06-09,5,-62.973709,134
2022-01-01,7,-10.387665,110
2021-10-03,6,-63.142876,178
2021-09-30,3,-152.86487,34
2020-06-20,4,-32.602871,211
2021-04-27,6,-39.724812,135
2020-12-16,3,-22.500677,149
2020-05-25,6,-82.964165,120
2021-12-27,3,-101.65546,21
2020-01-26,6,-53.667297,129
2020-10-12,7,-69.279945,205
2019-10-29,5,-29.826683,142
2020-01-20,4,-108.58766,173
2020-08-22,5,-207.05434,207
2021-08-14,3,-78.202835,208
2019-11-13,3,-227.05219,144
2019-12-14,7,-30.050867,41
2022-01-06,7,-43.192173,43
2021-10-09,7,-14.604244,69
2019-12-17,3,-113.15969,209
2021-07-02,4,-21.940207,199
2021-06-21,7,-254.42188,33
2021-11-18,7,-13.071423,220
2021-09-30,3,-52.497829,234
2020-01-28,5,-22.456039,25
2021-09-30,7,-26.711363,189
2021-03-16,7,-316.43707,193
2022-05-21,4,-82.01722,119
2022-02-24,7,-13.335924,207
2021-07-22,6,-94.300781,193
2020-03-07,6,-61.620193,97
2019-07-24,7,-30.993423,225
2020-11-23,6,-68.014412,218
2019-07-13,3,-9.5123148,0
2020-03-16,7,-197.36331,136
2021-09-20,6,-40.091167,104
2022-05-16,7,-29.694847,151
2020-06-24,3,-66.498901,42
2019-11-06,4,-122.9396,100
2021-05-01,4,-3.8565776,122
2021-07-16,3,-46.738655,14
2021-06-13,5,-51.18478,203
2020-08-07,3,-137.89584,194
2022-04-01,5,-19.246422,75
2020-01-28,4,-116.53415,10
2021-04-01,3,-46.857803,70
2020-01-08,4,-26.438339,221
2021-08-04,7,-202.2386,6
2021-12-31,5,-72.727577,66
2021-11-08,6,-107.7835,22
2021-02-26,6,-64.809822,14
2020-01-28,7,-275.26846,132
2019-07-29,7,-58.754395,125
2021-02-06,4,-54.45768,114
2020-02-29,6,-22.166782,121
2019-12-13,4,-128.46786,131
2019-10-22,3,-19.484928,157
2020-10-22,4,-89.311668,163
2021-01-07,5,-57.048428,126
2021-08-16,4,-37.607941,109
2021-07-23,3,-57.14426,142
2020-02-13,6,-89.988205,192
2020-06-12,5,-36.38385,43
2020-05-01,5,-49.362526,20
2022-01-31,3,-54.519676,42
2021-02-15,5,-69.681335,164
2022-02-03,4,-39.933331,105
2019-12-09,6,-51.21619,208
2021-12-04,5,-92.832077,107
2020-02-19,7,-71.484253,196
2020-06-10,6,-124.07062,120
2020-03-24,7,-53.610119,84
